demon;1 0 1 1 0 1 0 1 0 0
demonisk;1 0 1 1 0 1 0 1 0 0
påvisbar;0 0 0 0 0 0 1 0 0 0
demonstrativ;0 0 0 0 1 0 1 1 0 0
demoraliserade;0 0 0 1 0 1 0 1 0 0
avslag;0 0 0 0 0 1 0 0 0 0
förnekad;0 0 0 0 0 1 0 1 0 0
fördöma;1 0 1 0 0 1 0 0 0 0
tandvård;0 0 0 1 0 0 0 0 0 0
uppsägning;1 0 1 1 0 1 0 0 0 0
förneka;1 0 0 0 0 1 0 0 0 0
förneka;0 1 0 0 0 1 0 0 0 0
avvika;0 1 0 0 0 0 0 1 0 0
avgick;0 0 0 0 0 1 0 1 0 0
avresa;0 0 0 0 0 1 0 1 0 0
bero;0 1 0 0 0 0 0 0 0 1
beroende;0 0 0 1 0 1 0 1 0 0
beroende;0 0 0 0 0 1 0 0 0 0
beroende;0 0 0 0 0 1 1 0 0 1
beklaglig;1 0 1 1 0 1 0 1 0 0
djupt beklaga;1 0 1 0 0 1 0 1 0 0
deportera;0 0 0 1 0 1 0 1 0 0
Deportation;1 0 0 1 0 1 0 1 0 0
depositarie;0 0 0 0 0 0 0 0 0 1
depraverad;1 1 1 1 0 1 0 1 0 0
sedefördärv;1 0 1 0 0 1 0 0 0 0
minska i värde;1 0 1 0 0 1 0 0 0 0
skrivs av;1 0 1 1 0 1 0 1 0 0
avskrivning;0 0 0 1 0 1 0 0 0 0
sänka;0 0 0 1 0 1 0 1 0 0
deprimerad;1 0 0 1 0 1 0 1 0 0
deprimerande;0 0 1 0 0 1 0 1 0 0
depression;0 0 0 0 0 1 0 1 0 0
depressiv;0 0 0 0 0 1 0 1 0 0
berövande;1 0 1 1 0 1 0 1 0 0
djup;0 0 0 0 0 0 1 0 0 1
vice;0 0 0 0 0 0 0 0 0 1
rubbad;1 0 1 1 0 1 0 0 0 0
övergiven;0 0 0 0 0 1 0 0 0 0
hån;1 0 1 0 0 1 0 0 0 0
hudläkare;0 0 0 0 0 0 0 0 0 1
undantag;1 0 1 1 0 1 0 1 0 0
nedsättande;1 0 1 1 0 1 0 1 0 0
härkomst;0 0 0 1 0 0 0 1 0 0
beskrivande;0 0 0 0 0 0 1 0 0 0
vanhelgande;1 0 1 1 0 1 0 1 0 0
öken-;1 0 1 1 0 1 0 1 0 0
folktom;1 0 1 1 0 1 0 1 0 0
övergivenhet;0 0 0 0 0 1 0 0 0 0
förtjänar;1 1 0 0 0 0 1 0 0 1
förtjänade;0 0 0 0 0 0 1 0 0 0
beteckning;0 0 0 0 0 0 0 0 0 1
designer;0 0 0 0 0 0 1 0 0 0
önskvärd;0 0 0 0 0 0 1 0 0 0
önskar;0 0 0 0 0 0 1 0 0 0
lysten;0 0 0 0 0 0 1 0 0 0
avstå;1 0 1 0 0 1 0 0 0 0
ödslighet;0 0 0 1 0 1 0 1 0 0
förtvivlan;1 0 1 1 0 1 0 1 0 0
förtvivlad;0 0 0 1 0 1 0 1 0 0
desperat;0 0 0 0 0 1 0 0 0 0
föraktlig;1 0 1 0 0 1 0 0 0 0
förakta;1 0 1 0 0 1 0 0 0 0
despotisk;0 0 0 1 0 1 0 0 0 0
despotism;1 0 1 1 0 1 0 1 0 0
destination;0 1 0 1 1 0 1 1 1 0
destinerad;0 1 0 0 0 0 0 0 0 0
utblottad;0 0 0 1 0 1 0 1 0 0
förstörd;1 0 0 1 0 1 0 1 0 0
jagare;1 0 0 1 0 1 0 0 0 0
förstöra;1 0 0 1 0 1 0 1 0 0
förstörelse;1 0 0 0 0 1 0 0 0 0
destruktiv;1 0 1 1 0 1 0 0 0 0
avskildhet;0 0 0 0 0 1 0 0 0 0
internera;0 0 0 0 0 1 0 0 0 0
fången;1 1 0 1 0 1 0 1 0 0
upptäcka, detektera;0 0 0 0 0 0 1 0 0 0
upptäckt;0 0 0 0 0 0 1 0 0 0
kvarsittning;0 0 0 0 0 1 0 1 0 0
försämras;0 0 0 1 0 1 0 1 0 0
försämrades;0 0 1 0 0 1 0 1 0 0
försämring;1 0 1 1 0 1 0 1 0 0
bestämma;0 1 0 0 0 0 0 0 0 1
bestämning;0 0 0 0 0 0 1 0 0 1
fast besluten;0 0 0 0 0 0 1 0 0 0
avsky;1 0 1 0 0 1 0 0 0 0
detonera;0 0 0 1 0 1 0 0 1 0
detonation;1 0 0 0 0 0 0 0 0 0
förringa;1 0 0 0 0 1 0 0 0 0
skada;0 0 0 0 0 1 0 0 0 0
skadlig;0 0 0 0 0 1 0 0 0 0
detritus;0 0 0 0 0 1 0 0 0 0
ödelägga;1 0 0 1 0 1 0 1 0 0
förödande;1 0 1 1 0 1 0 1 0 1
förödelse;1 0 0 1 0 1 0 1 1 0
utveckla;0 1 0 0 0 0 1 0 0 0
avvikelse;0 0 0 0 0 0 0 1 0 0
jäkel;1 1 1 1 0 1 0 1 0 0
djävulsk;0 0 1 1 0 1 0 0 0 0
oärlig;0 0 0 0 0 1 0 0 0 0
decentralisering;0 0 0 0 0 1 0 0 0 0
hängiven;0 0 0 0 0 0 1 0 0 1
sluka;0 0 0 0 0 1 0 0 0 0
from;0 1 0 0 1 0 1 0 0 1
fingerfärdighet;0 0 0 0 0 0 1 0 0 0
djävulsk;1 0 1 1 0 1 0 0 0 0
diagnos;0 1 0 1 0 1 0 0 0 1
diamant-;0 0 0 0 1 0 1 0 0 0
blöja;0 0 1 0 0 0 0 0 0 0
diarre;0 0 1 0 0 0 0 0 0 0
dagbok;0 0 0 0 1 0 1 0 0 1
diatribe;1 0 1 0 0 1 0 0 0 0
diktator;0 0 0 1 0 1 0 0 0 0
diktatorisk;1 0 0 0 0 1 0 0 0 0
diktatur;1 1 1 1 0 1 0 1 0 0
ordbok;0 0 0 0 0 0 1 0 0 1
uttalande;0 0 0 0 0 0 0 0 0 1
didaktisk;0 0 0 0 0 0 1 0 0 0
dö;0 0 0 1 0 1 0 1 0 0
diet-;0 1 0 0 0 0 1 0 0 0
differentiell;0 0 0 0 0 0 0 0 0 1
annorlunda;0 0 0 0 0 0 0 0 1 0
svår;0 0 0 1 0 0 0 0 0 0
svårigheter;0 0 0 0 0 1 0 1 0 0
svårighet;1 0 0 1 0 1 0 1 0 0
siffra;0 0 0 0 0 0 0 0 0 1
värdig;0 0 0 0 0 0 1 0 0 0
värdighet;0 0 0 0 0 0 1 0 0 1
avvika;0 1 0 0 0 1 0 0 0 0
dike;0 0 0 1 0 0 0 0 0 0
förfallen;0 0 1 0 0 1 0 1 0 0
flit;0 0 0 0 0 0 1 0 0 1
utspädd;0 0 0 0 0 1 0 0 0 0
minska;0 0 0 0 0 1 0 1 0 0
minskat;0 0 0 0 0 1 0 0 0 0
dån;0 0 0 0 0 1 0 0 0 0
middag;0 0 0 0 0 0 1 0 0 0
dinosaurie;0 0 0 1 0 0 0 0 0 0
diplomati;0 1 0 0 0 0 1 0 0 1
diplomatisk;0 0 0 0 0 0 1 0 0 1
hemskt;0 0 1 1 0 1 0 1 1 0
direktör;0 0 0 0 0 0 1 0 0 1
smuts;0 0 1 0 0 1 0 0 0 0
smutsig;0 0 1 0 0 1 0 0 0 0
handikapp;0 0 0 0 0 1 0 1 0 0
inaktivera;0 0 0 1 0 1 0 1 0 0
Inaktiverad;0 0 0 1 0 1 0 1 0 0
missnöjd;0 0 0 0 0 1 0 0 0 0
instämmer inte alls;1 0 0 0 0 1 0 0 0 0
håller inte med;1 0 0 0 0 1 0 1 0 0
oenighet;1 0 0 0 0 1 0 1 0 0
tillåtet;1 0 1 1 0 1 0 1 0 0
försvinna;0 0 0 1 0 0 0 0 0 0
svika;1 0 1 0 0 1 0 1 0 0
besviken;1 0 1 0 0 1 0 1 0 0
nedslående;0 0 0 0 0 1 0 1 0 0
besvikelse;0 0 1 0 0 1 0 1 0 0
ogillande;0 0 0 0 0 1 0 1 0 0
ogilla;1 0 1 1 0 1 0 1 0 0
ogillade;1 0 0 0 0 1 0 1 0 0
ogillande;1 0 1 0 0 1 0 1 0 0
katastrof;1 0 1 1 0 1 0 1 1 0
katastrofal;1 0 0 1 0 1 0 1 0 0
inte tro;0 0 0 0 0 1 0 0 0 0
kasseras;0 0 0 0 0 1 0 0 0 0
ansvarsfrihet;0 0 0 0 0 1 0 0 0 0
lärjunge;0 0 0 0 0 0 0 0 0 1
disciplin;0 0 0 1 0 1 0 0 0 0
ansvarsfriskrivning;1 0 1 0 0 1 0 0 0 1
avslöjas;0 0 0 0 0 0 0 0 0 1
missfärgning;0 0 1 0 0 1 0 0 0 0
missfärgad;0 0 1 0 0 1 0 1 0 0
obehag;0 0 0 0 0 1 0 1 0 0
koppla ifrån;0 0 0 0 0 1 0 1 0 0
osammanhängande;0 0 0 0 0 1 0 1 0 0
urkoppling;0 0 0 0 0 1 0 0 0 0
missnöje;1 0 1 1 0 1 0 1 0 0
avbryta;0 0 0 0 0 1 0 0 0 0
avbrott;0 0 1 1 0 1 0 1 0 0
disharmoni;1 0 1 0 0 1 0 0 0 0
avskräcka;0 0 0 1 0 1 0 1 0 0
modfälldhet;0 0 0 0 0 1 0 0 0 0
upptäckt;0 0 0 0 0 0 1 0 0 0
misskreditera;0 0 0 0 0 1 0 0 0 0
diskret;0 1 0 0 0 0 1 0 0 0
diskretion;0 1 0 0 0 0 1 0 0 1
diskretionär;0 0 0 0 0 0 1 0 0 0
diskriminera;1 0 0 0 0 1 0 1 0 0
särskiljande;0 0 1 0 0 1 0 0 0 0
diskriminering;1 0 1 1 0 1 0 1 0 0
diskussion;0 0 0 0 0 0 1 0 0 0
förakt;1 0 1 0 0 1 0 0 0 0
sjukdom;1 0 1 1 0 1 0 1 0 0
sjuklig;0 0 1 1 0 1 0 1 0 0
kroppslös;0 0 0 1 0 1 0 1 0 0
urkoppling;0 0 0 0 0 1 0 0 0 0
missbildad;1 0 1 1 0 1 0 1 0 0
skam;1 0 1 0 0 1 0 1 0 0
skäms;1 0 1 0 0 1 0 1 0 0
vanhedrande;1 0 1 0 0 1 0 0 0 0
missnöjd;1 0 1 0 0 1 0 1 0 0
avsky;1 0 1 1 0 1 0 1 0 0
äcklig;1 0 1 1 0 1 0 0 0 0
nedslagen;0 0 0 0 0 1 0 1 0 0
nedslående;0 0 0 0 0 1 0 1 0 0
oärlig;1 0 1 0 0 1 0 1 0 0
oärlighet;0 0 1 0 0 1 0 0 0 0
vanära;1 0 1 1 0 1 0 1 0 0
desillusion;1 0 1 0 0 1 0 1 0 0
desinfektion;0 0 0 0 0 0 1 0 0 0
desinformation;1 0 0 1 0 1 0 0 0 0
otrevlig;0 0 1 0 0 1 0 0 0 0
desintegrera;0 0 1 1 0 1 0 0 0 0
upplösning;0 0 0 0 0 1 0 0 0 0
ointresserad;0 0 0 0 0 1 0 0 0 0
motvilja;1 0 1 0 0 1 0 0 0 0
ogillade;1 0 0 0 0 1 0 1 0 0
förskjuten;1 0 1 1 0 1 0 1 0 0
dyster;0 0 1 1 0 1 0 1 0 0
bestörtning;1 1 0 1 0 1 0 1 1 0
uppdelning;0 0 1 1 0 1 0 1 0 0
uppsägning;1 0 1 1 0 1 0 1 1 0
olydnad;1 0 1 0 0 1 0 0 0 0
olydig;1 0 0 0 0 1 0 0 0 0
inte lyda;1 0 1 0 0 1 0 0 0 0
oordning;0 0 0 1 0 1 0 0 0 0
bråkig;0 0 0 0 0 1 0 0 0 0
oorganiserad;0 0 0 0 0 1 0 0 0 0
nedvärdera;1 0 1 0 0 1 0 1 0 0
nedsättande;1 0 1 0 0 1 0 1 0 0
skillnad;1 0 1 0 0 1 0 1 0 0
opartisk;0 0 0 0 0 1 0 1 0 0
skingra;0 0 0 0 0 1 0 1 0 0
dispersion;0 0 0 0 0 1 0 0 0 0
förflytta;0 0 0 0 0 1 0 0 0 0
fördrivna;1 0 0 1 0 0 0 1 0 0
missnöjd;1 0 1 1 0 1 0 1 0 0
missnöje;0 0 1 0 0 1 0 0 0 0
förfogande;0 0 0 0 0 1 0 0 0 0
kassera;0 0 1 0 0 0 0 0 0 0
kasseras;0 1 0 0 0 0 1 0 0 1
borttagen;1 0 0 1 0 1 0 1 0 0
tvist;1 0 0 0 0 1 0 0 0 0
diskvalifikation;0 0 0 0 0 1 0 0 0 0
diskvalificerad;1 0 1 0 0 1 0 1 0 0
diskvalificera;0 0 0 0 0 1 0 1 0 0
bortse från;0 0 0 0 0 1 0 0 0 0
bortsett från;0 0 1 0 0 1 0 0 0 0
vanhedrande;1 0 1 1 0 1 0 0 0 0
respektlöshet;1 0 0 0 0 1 0 0 0 0
respektlös;1 0 1 1 0 1 0 1 0 0
störning;1 0 0 1 0 1 0 0 1 0
missnöje;0 0 0 0 0 1 0 0 0 0
dissektion;0 0 1 0 0 0 0 0 0 0
sprida;0 0 0 0 0 0 1 0 0 0
oenighet;1 0 0 0 0 1 0 0 0 0
avvikande;0 0 0 0 0 1 0 0 0 0
otjänst;1 0 1 0 0 1 0 1 0 0
dissident;1 0 0 1 0 1 0 0 0 0
upplösning;1 0 0 1 0 1 0 1 1 0
dissonans;1 0 0 0 0 1 0 0 0 0
avsmak;0 0 1 0 0 1 0 0 0 0
motbjudande;0 0 1 0 0 1 0 0 0 0
destillering;0 0 0 0 0 0 1 0 0 0
åtskillnad;0 0 0 0 0 0 1 0 0 0
förvrängd;0 0 1 0 0 1 0 0 0 0
förvrängning;0 0 0 0 0 1 0 0 0 0
distrahera;0 0 0 0 0 1 0 0 0 0
förvirrad;1 0 0 0 0 1 0 0 0 0
distraherande;1 1 0 0 0 1 0 0 0 0
distraktion;0 0 0 0 0 1 0 0 0 0
upprörd;0 0 0 0 0 1 0 1 0 0
ångest;1 0 1 1 0 1 0 1 1 0
bedrövad;0 0 0 1 0 1 0 0 0 0
ömmande;1 0 0 1 0 1 0 0 0 0
misstro;1 0 1 1 0 1 0 0 0 0
störning;1 0 0 1 0 1 0 1 1 0
störd;1 0 0 0 0 1 0 1 0 0
bruk;0 0 0 0 0 1 0 0 0 0
nedlagd;1 0 0 0 0 1 0 0 0 0
ditty;0 0 0 0 1 0 1 0 0 0
divan;0 0 0 0 0 0 0 0 0 1
avvikande;0 0 0 0 0 1 0 0 1 0
olika;0 0 0 0 0 1 1 0 0 0
diversifierad;0 0 0 0 0 0 1 0 0 0
avledning;0 0 0 0 0 0 1 0 1 0
avyttrad;0 0 0 0 0 1 0 0 0 0
avyttring;0 0 0 0 0 1 0 0 0 0
spådom;0 1 0 0 0 0 0 0 0 0
gudomlighet;0 0 0 0 0 0 1 0 0 0
äktenskapsskillnad;1 0 1 1 0 1 0 1 1 1
yrsel;0 0 0 0 0 1 0 0 0 0
yr;0 0 0 0 0 1 0 0 0 0
dockad;0 0 0 0 0 1 0 0 0 0
läkare;0 0 0 0 0 0 1 0 0 1
lära;0 0 0 0 0 0 0 0 0 1
görare;0 0 0 0 0 0 1 0 0 0
envis;0 0 0 0 0 0 1 0 0 0
dogm;0 0 0 0 0 0 0 0 0 1
gör det;0 0 0 0 0 1 0 0 0 0
stiltje;0 0 0 0 0 1 0 1 0 0
dole;0 0 0 0 0 1 0 1 0 0
docka;0 0 0 0 1 0 0 0 0 0
dolor;0 0 0 0 0 1 0 1 0 0
delfin;0 0 0 0 1 0 1 0 1 1
dominerande;0 0 0 1 0 1 0 0 0 0
dominera;1 0 0 1 0 1 1 0 0 0
herravälde;1 0 0 1 0 1 0 1 0 0
herravälde;0 0 0 1 0 0 0 0 0 1
don;0 0 0 0 0 0 1 0 0 1
donation;0 0 0 0 0 0 1 0 0 0
åsna;0 0 1 0 0 1 0 0 0 0
klotter;0 0 0 0 0 1 0 0 0 0
undergång;0 0 0 1 0 1 0 0 0 0
dömd;0 0 0 1 0 1 0 1 0 0
domedag;1 1 1 1 0 1 0 1 0 0
tvivel;0 0 0 1 0 1 0 1 0 1
tveksam;0 0 0 0 0 1 0 0 0 0
tvivlar;0 0 0 0 0 1 0 0 0 0
utan tvivel;0 0 0 0 0 0 1 0 0 1
sköljning;0 0 0 0 0 1 0 0 0 0
dour;0 0 0 0 0 1 0 0 0 0
duva;0 1 0 0 1 0 1 0 0 1
undergång;0 0 0 1 0 1 0 1 0 0
fullkomligt;0 0 0 0 0 0 0 0 0 1
dunig;0 0 0 0 0 0 1 0 0 0
tråkig;0 0 0 0 0 1 0 1 0 0
förslag;0 1 0 0 0 0 0 0 0 0
drake;0 0 0 1 0 0 0 0 0 0
dränering;0 0 0 0 0 1 0 0 0 0
nackdel;0 0 0 0 0 1 0 0 0 0
fruktan;0 1 0 1 0 1 0 0 0 0
hemsk;1 1 1 1 0 1 0 1 0 0
fruktansvärt;0 0 1 1 0 1 0 1 1 0
trist;0 0 0 0 0 1 0 1 0 0
dricka;0 0 0 0 0 1 0 0 0 0
dravel;0 0 1 0 0 1 0 0 0 0
Drönare;0 0 0 0 0 1 0 0 0 0
dregla;0 0 1 0 0 0 0 0 0 0
hängande;0 0 0 0 0 1 0 0 0 0
torka;0 0 0 0 0 1 0 0 0 0
drunkna;0 0 0 1 0 1 0 1 0 0
dåsighet;0 0 0 0 0 1 0 0 0 0
slit;0 0 0 0 0 1 0 0 0 0
drog;0 0 0 0 0 0 0 1 0 0
berusad;0 0 1 0 0 1 0 0 0 0
fylleri;0 0 0 0 0 1 0 0 0 0
tvivelaktiga;0 0 0 1 0 1 0 0 0 1
duell;1 1 0 1 0 0 0 0 0 0
duett;0 0 0 0 0 0 1 0 0 0
hertig;0 0 0 0 0 0 1 0 0 0
tråkig;0 0 0 0 0 1 0 1 0 0
dum;0 0 0 0 0 1 0 0 0 0
dummy;0 0 0 0 0 1 0 0 0 0
dumpar;1 0 0 0 0 1 0 1 0 0
dun;0 0 0 0 0 1 0 0 0 0
dynga;0 0 1 0 0 0 0 0 0 0
fängelsehålan;0 0 0 1 0 1 0 0 0 0
dupera;1 0 0 0 0 1 0 0 0 0
falskhet;1 0 0 0 0 1 0 0 0 0
varaktighet;0 0 0 0 0 0 1 0 0 1
hållbar;0 0 0 0 0 0 1 0 0 1
tvång;1 0 1 1 0 1 0 1 0 0
damm;0 0 0 0 0 1 0 0 0 0
lydig;0 1 0 0 0 0 1 0 0 1
dvärgad;0 0 0 1 0 1 0 1 0 0
döende;1 0 1 1 0 1 0 1 0 0
dynamisk;0 0 0 0 0 0 0 0 1 0
dysenteri;0 0 1 0 0 1 0 1 0 0
ivrig;0 1 0 0 1 0 1 0 1 1
iver;0 1 0 0 1 0 1 0 0 1
Örn;0 0 0 0 0 0 0 0 0 1
Earl;0 0 0 0 0 0 1 0 0 0
tjäna;0 0 0 0 0 0 1 0 0 0
allvarlig;0 0 0 0 0 0 1 0 0 0
ärligt;0 0 0 0 0 0 1 0 0 0
allvar;0 0 0 0 0 0 1 0 0 0
jordbävning;1 0 0 1 0 1 0 1 1 0
lätthet;0 0 0 0 0 0 1 0 0 0
servitut;0 0 0 0 0 0 1 0 0 0
Lättsam;0 0 0 0 0 0 1 0 0 0
äta;0 0 0 0 0 0 1 0 0 0
tjuvlyssning;0 0 0 0 0 1 0 0 0 0
ekonomi;0 0 0 0 0 0 0 0 0 1
extas;0 1 0 0 1 0 1 0 0 0
extatisk;0 1 0 0 1 0 1 0 1 0
påbud;0 0 0 1 0 1 0 0 0 0
uppbyggelse;0 1 0 0 1 0 1 0 0 1
utgåva;0 1 0 0 0 0 0 0 0 0
utbilda;0 0 0 0 0 0 1 0 0 0
utbildad;0 0 0 0 0 0 1 0 0 0
pedagogisk;0 0 0 0 0 0 1 0 0 1
ål;0 0 0 1 0 0 0 0 0 0
effektiv;0 0 0 0 0 0 1 0 0 1
feminin;0 0 0 0 0 1 0 0 0 0
effektivitet;0 0 0 0 0 0 1 0 0 0
effektivitet;0 0 0 0 0 0 1 0 0 0
effektiv;0 1 0 0 0 0 1 0 0 1
avbildning;1 0 0 0 0 0 0 0 0 0
ansträngning;0 0 0 0 0 0 1 0 0 0
egoistisk;0 0 1 0 0 1 0 0 0 0
oerhörd;1 0 1 0 0 1 0 0 0 0
ejakulation;0 1 0 0 1 0 1 0 1 1
mata ut;0 0 0 0 0 1 0 0 0 0
vräkning;0 0 0 0 0 1 0 0 0 0
utarbetande;0 0 0 0 0 0 1 0 0 0
upprymd;0 0 0 0 1 0 1 0 0 0
armbåge;1 0 0 0 0 0 0 0 0 0
äldre;0 0 0 0 0 0 1 0 0 1
äldste;0 0 0 0 0 0 1 0 0 1
välja;0 0 0 0 0 0 1 0 0 1
väljarkår;0 0 0 0 0 0 0 0 0 1
elektrisk;0 0 0 0 1 0 1 0 1 0
elektricitet;0 0 0 0 0 0 1 0 0 0
elegans;0 1 0 0 1 0 1 0 0 1
elegant;0 0 0 0 1 0 1 0 0 0
elevation;0 1 0 1 1 0 1 0 0 1
älva;1 0 1 1 0 0 0 0 0 0
berättigad;0 0 0 0 0 0 1 0 0 0
eliminering;1 0 1 1 0 1 0 1 0 0
elit;0 1 0 0 1 0 1 0 0 1
vältalighet;0 0 0 0 0 0 1 0 0 0
vältalig;0 0 0 0 0 0 1 0 0 0
klarlägga;0 0 0 0 0 0 1 0 0 1
svårfångad;0 0 0 0 0 1 0 0 1 0
utmärglad;0 0 0 1 0 1 0 1 0 0
frigörelse;0 1 0 0 1 0 1 0 0 0
embargo;0 0 0 0 0 1 0 0 0 0
besvära;0 0 0 0 0 1 0 1 0 0
pinsam;0 0 0 0 0 1 0 0 0 0
förlägenhet;0 0 0 1 0 1 0 1 1 0
förskingring;0 0 0 0 0 1 0 0 0 0
emboli;0 0 0 1 0 1 0 1 0 0
omfamning;0 1 0 0 1 0 1 0 1 1
inblandad;0 0 0 0 0 1 0 0 0 0
nödsituation;0 0 0 1 0 1 0 1 1 0
emeritus;0 0 0 0 0 0 1 0 0 0
höjd;0 0 0 0 0 0 1 0 0 1
eminent;0 0 0 0 0 0 1 0 0 0
utmärkt;0 0 0 0 0 0 1 0 0 0
emir;0 0 0 0 0 0 1 0 0 0
empati;0 0 0 0 0 0 1 0 0 0
betona;0 0 0 0 0 0 0 0 0 1
använda;0 0 0 0 0 0 0 0 0 1
bemyndiga;0 0 0 0 0 0 1 0 0 0
tomhet;0 0 0 0 0 0 0 1 0 0
tävla med;0 0 0 0 0 0 1 0 0 0
Gör det möjligt;0 0 0 0 0 0 1 0 0 1
aktivering;0 0 0 0 0 0 1 0 0 1
tjusa;0 1 0 0 1 0 1 0 1 0
förtrollad;0 0 0 0 1 0 1 0 0 1
förtjusande;0 1 0 0 1 0 1 0 0 0
enklav;0 0 0 0 0 1 0 0 0 0
encore;0 0 0 0 0 0 1 0 0 0
uppmuntra;0 0 0 0 1 0 1 0 0 1
uppmuntran;0 0 0 0 0 0 1 0 0 0
intrång;0 0 0 1 0 1 0 0 0 0
belastning;1 0 0 1 0 1 0 1 0 0
encyklopedi;0 0 0 0 0 0 1 0 0 1
äventyra;0 1 0 1 0 1 0 0 0 0
hotad;0 0 0 1 0 1 0 0 0 0
strävan;0 1 0 0 0 0 1 0 0 0
endemisk;0 0 1 1 0 1 0 1 0 0
ändlös;1 0 0 1 1 1 1 1 0 1
endokardit;0 0 0 1 0 0 0 1 0 0
begåva;0 0 0 0 0 0 1 0 0 1
begåvad;0 0 0 0 0 0 1 0 0 0
begåvning;0 0 0 0 0 0 1 0 0 1
uthållighet;0 0 0 0 0 0 1 0 0 0
härda ut;0 0 0 0 0 0 1 0 0 0
lavemang;0 0 1 0 0 0 0 0 0 0
fiende;1 0 1 1 0 1 0 0 0 0
energisk;0 0 0 0 0 0 1 0 0 0
förstärka;1 0 0 1 0 1 1 0 0 0
tillämpning;0 0 0 0 0 1 0 0 0 0
engagerad;0 1 0 0 1 0 1 0 0 1
engagerande;0 0 0 0 1 0 1 0 0 1
uppsluka;0 1 0 0 0 0 0 0 0 0
förbättra;0 0 0 0 0 0 1 0 0 0
gåtfull;0 0 0 1 0 1 0 0 0 0
njut av;0 1 0 0 1 0 1 0 0 1
njuter;0 1 0 0 1 0 1 0 0 1
upplysa;0 0 0 0 1 0 1 0 0 1
upplysning;0 0 0 0 1 0 1 0 0 1
liva upp;0 0 0 0 1 0 1 0 1 1
fiendskap;1 0 0 1 0 1 0 1 0 0
berika;0 0 0 0 0 0 1 0 0 0
skriva in;0 1 0 0 0 0 0 0 0 1
ensemble;0 0 0 0 0 0 1 0 0 1
baner;0 0 0 0 0 0 1 0 0 0
slaver;0 0 0 0 0 1 0 0 0 0
förslavade;1 0 1 1 0 1 0 1 0 0
förslavning;0 0 0 0 0 1 0 0 0 0
intrasslad;1 0 1 1 0 1 0 1 0 0
förveckling;0 0 0 0 0 1 0 0 0 0
företagsam;0 0 0 0 0 0 1 0 0 0
underhålla;0 0 0 0 1 0 1 0 0 0
underhöll;0 0 0 0 1 0 1 0 0 0
underhållande;0 1 0 0 1 0 1 0 0 0
underhållning;0 1 0 0 1 0 1 0 1 1
entusiasm;0 1 0 0 1 0 1 0 1 0
entusiast;0 1 0 0 1 0 1 0 1 0
inälvor;0 0 1 0 0 1 0 0 0 0
anförtro;0 0 0 0 0 0 0 0 0 1
avundsjuk;0 0 0 0 0 1 0 0 0 0
miljö;0 0 0 0 0 0 1 0 0 0
efemerid;0 0 0 0 0 0 1 0 0 0
episk;0 0 0 0 0 0 1 0 0 0
epidemi;1 1 1 1 0 1 0 1 1 0
epilepsi;0 0 0 0 0 1 0 0 0 0
biskops-;0 0 0 0 0 0 0 0 0 1
epitafium;0 0 0 0 0 0 0 1 0 0
epitome;0 0 0 0 0 0 1 0 0 0
jämlikhet;0 0 0 0 1 0 1 0 0 1
lika;0 0 0 0 0 0 1 0 0 0
jämvikt;0 0 0 0 0 0 1 0 0 0
rättvisa;0 0 0 0 0 0 1 0 0 0
utrota;1 0 0 0 0 1 0 0 0 0
utrotning;1 0 1 1 0 1 0 0 0 0
radera;0 0 0 1 0 1 0 0 0 0
erosion;0 0 0 0 0 1 0 0 0 0
erotisk;0 1 0 0 1 1 1 0 1 1
fela;0 0 0 0 0 1 0 0 0 0
ärende;0 1 0 0 0 0 1 0 0 1
felande;0 0 0 0 0 1 0 0 0 0
oregelbunden;0 0 0 0 0 1 0 0 1 0
erratum;0 0 0 0 0 1 0 0 0 0
felaktig;0 0 0 0 0 1 0 0 0 0
fel;0 0 0 0 0 1 0 1 0 0
lärd;0 0 0 0 0 0 1 0 0 0
få ett utbrott;1 0 0 0 0 1 0 0 1 0
utbrott;1 0 0 1 0 1 0 0 1 0
eskalera;1 0 0 0 0 1 0 0 0 0
fly;0 1 0 1 0 1 1 0 0 0
rymde;0 0 0 1 0 0 0 0 0 0
undvika;1 0 0 0 0 1 0 1 0 0
eskort;0 0 0 0 0 0 0 0 0 1
spionage;0 0 0 0 0 1 0 0 0 0
esprit;0 0 0 0 0 0 1 0 0 0
grundläggande;0 0 0 0 0 0 1 0 0 0
slå fast;0 0 0 0 0 0 0 0 0 1
Etablerade;0 0 0 0 1 0 1 0 0 0
aktning;0 0 0 0 1 0 1 1 0 1
estetisk;0 0 0 0 0 0 1 0 0 0
främmande;0 0 0 0 0 1 0 0 0 0
eterisk;0 0 0 1 0 0 0 0 0 0
etisk;0 0 0 0 0 0 1 0 0 0
etik;0 0 0 0 0 0 1 0 0 0
dödshjälp;0 0 0 1 0 1 0 1 0 0
evakuera;0 0 0 1 0 1 0 0 0 0
evakuering;0 0 0 0 0 1 0 0 0 0
undgå;1 0 1 1 0 1 0 0 0 0
förbleknande;0 0 0 0 0 0 0 1 1 0
undvikande;0 0 0 1 0 1 0 1 0 0
eventuell;0 1 0 0 0 0 0 0 0 0
eventualitet;0 1 0 1 0 0 0 0 0 0
vintergröna;0 0 0 0 1 0 1 0 0 1
evighet;0 0 0 0 0 0 1 0 0 0
vräka;0 0 0 0 0 1 0 1 0 0
vräkning;1 0 1 1 0 1 0 1 0 0
