kriminalitet;0 0 0 0 0 1 0 0 0 0
kriminel;1 0 1 0 0 1 0 0 0 0
vildfarende;0 0 0 0 0 1 0 1 0 0
delirium;0 0 1 0 0 1 0 1 0 0
befrielse;0 1 0 0 1 0 1 0 0 1
levering;0 1 0 0 0 0 1 0 0 0
flod;0 0 0 1 0 1 0 1 1 0
vrangforestilling;1 0 0 1 0 1 0 1 0 0
vildfarende;1 0 0 1 0 1 0 0 0 0
efterspørgsel;1 0 0 0 0 1 0 0 0 0
krævende;0 0 0 0 0 1 0 0 0 0
dement;0 0 0 1 0 1 0 0 0 0
demens;0 0 0 1 0 1 0 1 0 0
død;0 0 0 1 0 1 0 1 0 0
demokrati;0 0 0 0 0 0 1 0 0 0
nedrive;1 0 0 0 0 1 0 1 0 0
nedrivning;0 0 0 0 0 1 0 0 0 0
dæmon;1 0 1 1 0 1 0 1 0 0
dæmonisk;1 0 1 1 0 1 0 1 0 0
påviselig;0 0 0 0 0 0 1 0 0 0
demonstrativ;0 0 0 0 1 0 1 1 0 0
demoraliseret;0 0 0 1 0 1 0 1 0 0
afslag;0 0 0 0 0 1 0 0 0 0
nægtet;0 0 0 0 0 1 0 1 0 0
opsige;1 0 1 0 0 1 0 0 0 0
tandpleje;0 0 0 1 0 0 0 0 0 0
opsigelse;1 0 1 1 0 1 0 0 0 0
nægte;1 0 0 0 0 1 0 0 0 0
benægter;0 1 0 0 0 1 0 0 0 0
afgang;0 1 0 0 0 0 0 1 0 0
afgået;0 0 0 0 0 1 0 1 0 0
afgang;0 0 0 0 0 1 0 1 0 0
afhænge af;0 1 0 0 0 0 0 0 0 1
afhængighed;0 0 0 1 0 1 0 1 0 0
afhængighed;0 0 0 0 0 1 0 0 0 0
afhængig;0 0 0 0 0 1 1 0 0 1
beklageligt;1 0 1 1 0 1 0 1 0 0
beklager;1 0 1 0 0 1 0 1 0 0
deportere;0 0 0 1 0 1 0 1 0 0
udvisning;1 0 0 1 0 1 0 1 0 0
Depot;0 0 0 0 0 0 0 0 0 1
fordærvet;1 1 1 1 0 1 0 1 0 0
fordærv;1 0 1 0 0 1 0 0 0 0
afskrives;1 0 1 0 0 1 0 0 0 0
afskrevet;1 0 1 1 0 1 0 1 0 0
afskrivning;0 0 0 1 0 1 0 0 0 0
deprimere;0 0 0 1 0 1 0 1 0 0
deprimeret;1 0 0 1 0 1 0 1 0 0
deprimerende;0 0 1 0 0 1 0 1 0 0
depression;0 0 0 0 0 1 0 1 0 0
depressiv;0 0 0 0 0 1 0 1 0 0
afsavn;1 0 1 1 0 1 0 1 0 0
dybde;0 0 0 0 0 0 1 0 0 1
stedfortræder;0 0 0 0 0 0 0 0 0 1
forstyrret;1 0 1 1 0 1 0 0 0 0
forladt;0 0 0 0 0 1 0 0 0 0
hån;1 0 1 0 0 1 0 0 0 0
hudlæge;0 0 0 0 0 0 0 0 0 1
undtagelse;1 0 1 1 0 1 0 1 0 0
nedsættende;1 0 1 1 0 1 0 1 0 0
nedstigning;0 0 0 1 0 0 0 1 0 0
beskrivende;0 0 0 0 0 0 1 0 0 0
vanhelligelse;1 0 1 1 0 1 0 1 0 0
ørken;1 0 1 1 0 1 0 1 0 0
øde;1 0 1 1 0 1 0 1 0 0
desertion;0 0 0 0 0 1 0 0 0 0
fortjener;1 1 0 0 0 0 1 0 0 1
fortjent;0 0 0 0 0 0 1 0 0 0
betegnelse;0 0 0 0 0 0 0 0 0 1
designer;0 0 0 0 0 0 1 0 0 0
ønskeligt;0 0 0 0 0 0 1 0 0 0
ønsker;0 0 0 0 0 0 1 0 0 0
ønsket;0 0 0 0 0 0 1 0 0 0
afstå;1 0 1 0 0 1 0 0 0 0
øde;0 0 0 1 0 1 0 1 0 0
fortvivlelse;1 0 1 1 0 1 0 1 0 0
fortvivlet;0 0 0 1 0 1 0 1 0 0
desperat;0 0 0 0 0 1 0 0 0 0
foragtelig;1 0 1 0 0 1 0 0 0 0
foragte;1 0 1 0 0 1 0 0 0 0
despotisk;0 0 0 1 0 1 0 0 0 0
despotisme;1 0 1 1 0 1 0 1 0 0
bestemmelsessted;0 1 0 1 1 0 1 1 1 0
bestemt;0 1 0 0 0 0 0 0 0 0
nødlidende;0 0 0 1 0 1 0 1 0 0
ødelagt;1 0 0 1 0 1 0 1 0 0
destroyer;1 0 0 1 0 1 0 0 0 0
ødelægge;1 0 0 1 0 1 0 1 0 0
ødelæggelse;1 0 0 0 0 1 0 0 0 0
Destruktiv;1 0 1 1 0 1 0 0 0 0
løsrivelse;0 0 0 0 0 1 0 0 0 0
tilbageholde;0 0 0 0 0 1 0 0 0 0
tilbageholdt;1 1 0 1 0 1 0 1 0 0
opdage;0 0 0 0 0 0 1 0 0 0
opdagelse;0 0 0 0 0 0 1 0 0 0
tilbageholdelse;0 0 0 0 0 1 0 1 0 0
forværres;0 0 0 1 0 1 0 1 0 0
forværret;0 0 1 0 0 1 0 1 0 0
forringelse;1 0 1 1 0 1 0 1 0 0
beslutte;0 1 0 0 0 0 0 0 0 1
beslutsomhed;0 0 0 0 0 0 1 0 0 1
fast besluttet;0 0 0 0 0 0 1 0 0 0
afskyr;1 0 1 0 0 1 0 0 0 0
detonere;0 0 0 1 0 1 0 0 1 0
detonation;1 0 0 0 0 0 0 0 0 0
forringe;1 0 0 0 0 1 0 0 0 0
skade;0 0 0 0 0 1 0 0 0 0
skadelig;0 0 0 0 0 1 0 0 0 0
detritus;0 0 0 0 0 1 0 0 0 0
ødelægge;1 0 0 1 0 1 0 1 0 0
ødelæggende;1 0 1 1 0 1 0 1 0 1
ødelæggelse;1 0 0 1 0 1 0 1 1 0
udvikle;0 1 0 0 0 0 1 0 0 0
afvigelse;0 0 0 0 0 0 0 1 0 0
djævel;1 1 1 1 0 1 0 1 0 0
djævelsk;0 0 1 1 0 1 0 0 0 0
luskede;0 0 0 0 0 1 0 0 0 0
devolution;0 0 0 0 0 1 0 0 0 0
hengiven;0 0 0 0 0 0 1 0 0 1
Fortære;0 0 0 0 0 1 0 0 0 0
hengiven;0 1 0 0 1 0 1 0 0 1
fingerfærdighed;0 0 0 0 0 0 1 0 0 0
djævelsk;1 0 1 1 0 1 0 0 0 0
diagnose;0 1 0 1 0 1 0 0 0 1
diamant;0 0 0 0 1 0 1 0 0 0
ble;0 0 1 0 0 0 0 0 0 0
diarré;0 0 1 0 0 0 0 0 0 0
dagbog;0 0 0 0 1 0 1 0 0 1
diatribe;1 0 1 0 0 1 0 0 0 0
diktator;0 0 0 1 0 1 0 0 0 0
diktatorisk;1 0 0 0 0 1 0 0 0 0
diktatur;1 1 1 1 0 1 0 1 0 0
ordbog;0 0 0 0 0 0 1 0 0 1
dictum;0 0 0 0 0 0 0 0 0 1
didaktisk;0 0 0 0 0 0 1 0 0 0
dø;0 0 0 1 0 1 0 1 0 0
diæt;0 1 0 0 0 0 1 0 0 0
differentieret;0 0 0 0 0 0 0 0 0 1
anderledes;0 0 0 0 0 0 0 0 1 0
svært;0 0 0 1 0 0 0 0 0 0
vanskeligheder;0 0 0 0 0 1 0 1 0 0
vanskelighed;1 0 0 1 0 1 0 1 0 0
ciffer;0 0 0 0 0 0 0 0 0 1
værdig;0 0 0 0 0 0 1 0 0 0
værdighed;0 0 0 0 0 0 1 0 0 1
fravigelse;0 1 0 0 0 1 0 0 0 0
diget;0 0 0 1 0 0 0 0 0 0
forfaldne;0 0 1 0 0 1 0 1 0 0
diligence;0 0 0 0 0 0 1 0 0 1
udvande;0 0 0 0 0 1 0 0 0 0
formindskes;0 0 0 0 0 1 0 1 0 0
formindsket;0 0 0 0 0 1 0 0 0 0
din;0 0 0 0 0 1 0 0 0 0
aftensmad;0 0 0 0 0 0 1 0 0 0
dinosaurus;0 0 0 1 0 0 0 0 0 0
diplomati;0 1 0 0 0 0 1 0 0 1
diplomatisk;0 0 0 0 0 0 1 0 0 1
uhyggelig;0 0 1 1 0 1 0 1 1 0
direktør;0 0 0 0 0 0 1 0 0 1
smuds;0 0 1 0 0 1 0 0 0 0
snavset;0 0 1 0 0 1 0 0 0 0
handicap;0 0 0 0 0 1 0 1 0 0
deaktiver;0 0 0 1 0 1 0 1 0 0
handicappet;0 0 0 1 0 1 0 1 0 0
utilfreds;0 0 0 0 0 1 0 0 0 0
være uenig;1 0 0 0 0 1 0 0 0 0
uenig;1 0 0 0 0 1 0 1 0 0
uenighed;1 0 0 0 0 1 0 1 0 0
ikke tilladt;1 0 1 1 0 1 0 1 0 0
forsvinde;0 0 0 1 0 0 0 0 0 0
skuffe;1 0 1 0 0 1 0 1 0 0
skuffet;1 0 1 0 0 1 0 1 0 0
skuffende;0 0 0 0 0 1 0 1 0 0
skuffelse;0 0 1 0 0 1 0 1 0 0
misbilligelse;0 0 0 0 0 1 0 1 0 0
misbillige;1 0 1 1 0 1 0 1 0 0
afvist;1 0 0 0 0 1 0 1 0 0
misbilligende;1 0 1 0 0 1 0 1 0 0
katastrofe;1 0 1 1 0 1 0 1 1 0
katastrofal;1 0 0 1 0 1 0 1 0 0
ikke tro;0 0 0 0 0 1 0 0 0 0
kasseres;0 0 0 0 0 1 0 0 0 0
udledning;0 0 0 0 0 1 0 0 0 0
discipel;0 0 0 0 0 0 0 0 0 1
disciplin;0 0 0 1 0 1 0 0 0 0
fraskrivelse;1 0 1 0 0 1 0 0 0 1
afsløret;0 0 0 0 0 0 0 0 0 1
misfarvning;0 0 1 0 0 1 0 0 0 0
misfarvet;0 0 1 0 0 1 0 1 0 0
ubehag;0 0 0 0 0 1 0 1 0 0
koble fra;0 0 0 0 0 1 0 1 0 0
afbrudt;0 0 0 0 0 1 0 1 0 0
afbrydelse;0 0 0 0 0 1 0 0 0 0
utilfredshed;1 0 1 1 0 1 0 1 0 0
afbryde;0 0 0 0 0 1 0 0 0 0
diskontinuitet;0 0 1 1 0 1 0 1 0 0
uoverensstemmelse;1 0 1 0 0 1 0 0 0 0
afskrække;0 0 0 1 0 1 0 1 0 0
modløshed;0 0 0 0 0 1 0 0 0 0
opdagelse;0 0 0 0 0 0 1 0 0 0
miskredit;0 0 0 0 0 1 0 0 0 0
diskret;0 1 0 0 0 0 1 0 0 0
skøn;0 1 0 0 0 0 1 0 0 1
skønsmæssig;0 0 0 0 0 0 1 0 0 0
diskriminere;1 0 0 0 0 1 0 1 0 0
diskriminerende;0 0 1 0 0 1 0 0 0 0
forskelsbehandling;1 0 1 1 0 1 0 1 0 0
diskussion;0 0 0 0 0 0 1 0 0 0
Foragt;1 0 1 0 0 1 0 0 0 0
sygdom;1 0 1 1 0 1 0 1 0 0
syge;0 0 1 1 0 1 0 1 0 0
kropsløs;0 0 0 1 0 1 0 1 0 0
frakobling;0 0 0 0 0 1 0 0 0 0
vanæret;1 0 1 1 0 1 0 1 0 0
vanære;1 0 1 0 0 1 0 1 0 0
skændes;1 0 1 0 0 1 0 1 0 0
vanærende;1 0 1 0 0 1 0 0 0 0
utilfredse;1 0 1 0 0 1 0 1 0 0
afsky;1 0 1 1 0 1 0 1 0 0
ulækkert;1 0 1 1 0 1 0 0 0 0
modløs;0 0 0 0 0 1 0 1 0 0
nedslående;0 0 0 0 0 1 0 1 0 0
uærlig;1 0 1 0 0 1 0 1 0 0
uærlighed;0 0 1 0 0 1 0 0 0 0
vanære;1 0 1 1 0 1 0 1 0 0
desillusionering;1 0 1 0 0 1 0 1 0 0
desinfektion;0 0 0 0 0 0 1 0 0 0
desinformation;1 0 0 1 0 1 0 0 0 0
uheldig;0 0 1 0 0 1 0 0 0 0
opløses;0 0 1 1 0 1 0 0 0 0
opløsning;0 0 0 0 0 1 0 0 0 0
uinteresseret;0 0 0 0 0 1 0 0 0 0
kan ikke lide;1 0 1 0 0 1 0 0 0 0
ikke lide;1 0 0 0 0 1 0 1 0 0
dislokeret;1 0 1 1 0 1 0 1 0 0
trist;0 0 1 1 0 1 0 1 0 0
forfærdelse;1 1 0 1 0 1 0 1 1 0
adskillelse;0 0 1 1 0 1 0 1 0 0
afskedigelse;1 0 1 1 0 1 0 1 1 0
ulydighed;1 0 1 0 0 1 0 0 0 0
ulydig;1 0 0 0 0 1 0 0 0 0
ulydighed;1 0 1 0 0 1 0 0 0 0
sygdom;0 0 0 1 0 1 0 0 0 0
uordnet;0 0 0 0 0 1 0 0 0 0
uorganiseret;0 0 0 0 0 1 0 0 0 0
skændsel;1 0 1 0 0 1 0 1 0 0
nedsættende;1 0 1 0 0 1 0 1 0 0
ulighed;1 0 1 0 0 1 0 1 0 0
lidenskabelig;0 0 0 0 0 1 0 1 0 0
fjerne;0 0 0 0 0 1 0 1 0 0
spredning;0 0 0 0 0 1 0 0 0 0
fordrive;0 0 0 0 0 1 0 0 0 0
fordrevet;1 0 0 1 0 0 0 1 0 0
utilfreds;1 0 1 1 0 1 0 1 0 0
utilfredshed;0 0 1 0 0 1 0 0 0 0
bortskaffelse;0 0 0 0 0 1 0 0 0 0
bortskaffes;0 0 1 0 0 0 0 0 0 0
bortskaffes;0 1 0 0 0 0 1 0 0 1
frataget;1 0 0 1 0 1 0 1 0 0
bestride;1 0 0 0 0 1 0 0 0 0
diskvalifikation;0 0 0 0 0 1 0 0 0 0
diskvalificeret;1 0 1 0 0 1 0 1 0 0
diskvalificere;0 0 0 0 0 1 0 1 0 0
tilsidesættelse;0 0 0 0 0 1 0 0 0 0
ignoreret;0 0 1 0 0 1 0 0 0 0
uærlig;1 0 1 1 0 1 0 0 0 0
manglende respekt;1 0 0 0 0 1 0 0 0 0
respektløs;1 0 1 1 0 1 0 1 0 0
forstyrrelse;1 0 0 1 0 1 0 0 1 0
utilfredshed;0 0 0 0 0 1 0 0 0 0
dissektion;0 0 1 0 0 0 0 0 0 0
formidle;0 0 0 0 0 0 1 0 0 0
uenighed;1 0 0 0 0 1 0 0 0 0
afvigende;0 0 0 0 0 1 0 0 0 0
bjørnetjeneste;1 0 1 0 0 1 0 1 0 0
dissident;1 0 0 1 0 1 0 0 0 0
opløsning;1 0 0 1 0 1 0 1 1 0
dissonans;1 0 0 0 0 1 0 0 0 0
afsky;0 0 1 0 0 1 0 0 0 0
usmagelig;0 0 1 0 0 1 0 0 0 0
destillation;0 0 0 0 0 0 1 0 0 0
forskel;0 0 0 0 0 0 1 0 0 0
forvrænget;0 0 1 0 0 1 0 0 0 0
forvrængning;0 0 0 0 0 1 0 0 0 0
distrahere;0 0 0 0 0 1 0 0 0 0
distraheret;1 0 0 0 0 1 0 0 0 0
distraherende;1 1 0 0 0 1 0 0 0 0
distraktion;0 0 0 0 0 1 0 0 0 0
fortvivlet;0 0 0 0 0 1 0 1 0 0
nød;1 0 1 1 0 1 0 1 1 0
nødlidende;0 0 0 1 0 1 0 0 0 0
foruroligende;1 0 0 1 0 1 0 0 0 0
mistillid;1 0 1 1 0 1 0 0 0 0
forstyrrelse;1 0 0 1 0 1 0 1 1 0
forstyrret;1 0 0 0 0 1 0 1 0 0
misbrug;0 0 0 0 0 1 0 0 0 0
ubrugt;1 0 0 0 0 1 0 0 0 0
dity;0 0 0 0 1 0 1 0 0 0
divan;0 0 0 0 0 0 0 0 0 1
divergerende;0 0 0 0 0 1 0 0 1 0
alsidig;0 0 0 0 0 1 1 0 0 0
diversificeret;0 0 0 0 0 0 1 0 0 0
afledning;0 0 0 0 0 0 1 0 1 0
afhændet;0 0 0 0 0 1 0 0 0 0
frasalg;0 0 0 0 0 1 0 0 0 0
spådom;0 1 0 0 0 0 0 0 0 0
guddommelighed;0 0 0 0 0 0 1 0 0 0
skilsmisse;1 0 1 1 0 1 0 1 1 1
svimmelhed;0 0 0 0 0 1 0 0 0 0
svimmel;0 0 0 0 0 1 0 0 0 0
forankret;0 0 0 0 0 1 0 0 0 0
læge;0 0 0 0 0 0 1 0 0 1
lære;0 0 0 0 0 0 0 0 0 1
gør;0 0 0 0 0 0 1 0 0 0
dogged;0 0 0 0 0 0 1 0 0 0
dogme;0 0 0 0 0 0 0 0 0 1
gør det;0 0 0 0 0 1 0 0 0 0
trusler;0 0 0 0 0 1 0 1 0 0
dole;0 0 0 0 0 1 0 1 0 0
dukke;0 0 0 0 1 0 0 0 0 0
dolor;0 0 0 0 0 1 0 1 0 0
delfin;0 0 0 0 1 0 1 0 1 1
dominerende;0 0 0 1 0 1 0 0 0 0
dominere;1 0 0 1 0 1 1 0 0 0
dominans;1 0 0 1 0 1 0 1 0 0
herredømme;0 0 0 1 0 0 0 0 0 1
don;0 0 0 0 0 0 1 0 0 1
donation;0 0 0 0 0 0 1 0 0 0
æsel;0 0 1 0 0 1 0 0 0 0
doodle;0 0 0 0 0 1 0 0 0 0
undergang;0 0 0 1 0 1 0 0 0 0
dømt;0 0 0 1 0 1 0 1 0 0
dommedag;1 1 1 1 0 1 0 1 0 0
tvivl;0 0 0 1 0 1 0 1 0 1
tvivlsom;0 0 0 0 0 1 0 0 0 0
tvivler;0 0 0 0 0 1 0 0 0 0
uden tvivl;0 0 0 0 0 0 1 0 0 1
skylning;0 0 0 0 0 1 0 0 0 0
skure;0 0 0 0 0 1 0 0 0 0
due;0 1 0 0 1 0 1 0 0 1
fald;0 0 0 1 0 1 0 1 0 0
ligefrem;0 0 0 0 0 0 0 0 0 1
dunet;0 0 0 0 0 0 1 0 0 0
kedelig;0 0 0 0 0 1 0 1 0 0
udkast;0 1 0 0 0 0 0 0 0 0
trække på;0 0 0 1 0 0 0 0 0 0
dræning;0 0 0 0 0 1 0 0 0 0
ulempe;0 0 0 0 0 1 0 0 0 0
rædsel;0 1 0 1 0 1 0 0 0 0
forfærdelig;1 1 1 1 0 1 0 1 0 0
frygteligt;0 0 1 1 0 1 0 1 1 0
trist;0 0 0 0 0 1 0 1 0 0
drikker;0 0 0 0 0 1 0 0 0 0
drivel;0 0 1 0 0 1 0 0 0 0
drone;0 0 0 0 0 1 0 0 0 0
savle;0 0 1 0 0 0 0 0 0 0
hængende;0 0 0 0 0 1 0 0 0 0
tørke;0 0 0 0 0 1 0 0 0 0
drukne;0 0 0 1 0 1 0 1 0 0
døsighed;0 0 0 0 0 1 0 0 0 0
slæberi;0 0 0 0 0 1 0 0 0 0
bedøvet;0 0 0 0 0 0 0 1 0 0
beruset;0 0 1 0 0 1 0 0 0 0
beruselse;0 0 0 0 0 1 0 0 0 0
tvivlsom;0 0 0 1 0 1 0 0 0 1
duel;1 1 0 1 0 0 0 0 0 0
duet;0 0 0 0 0 0 1 0 0 0
hertug;0 0 0 0 0 0 1 0 0 0
kedelig;0 0 0 0 0 1 0 1 0 0
dum;0 0 0 0 0 1 0 0 0 0
dummy;0 0 0 0 0 1 0 0 0 0
lossepladser;1 0 0 0 0 1 0 1 0 0
dun;0 0 0 0 0 1 0 0 0 0
gødning;0 0 1 0 0 0 0 0 0 0
fangehul;0 0 0 1 0 1 0 0 0 0
dupe;1 0 0 0 0 1 0 0 0 0
dobbelthed;1 0 0 0 0 1 0 0 0 0
holdbarhed;0 0 0 0 0 0 1 0 0 1
durable;0 0 0 0 0 0 1 0 0 1
tvang;1 0 1 1 0 1 0 1 0 0
støv;0 0 0 0 0 1 0 0 0 0
pligtopfyldende;0 1 0 0 0 0 1 0 0 1
dværg;0 0 0 1 0 1 0 1 0 0
døende;1 0 1 1 0 1 0 1 0 0
dynamisk;0 0 0 0 0 0 0 0 1 0
dysenteri;0 0 1 0 0 1 0 1 0 0
ivrige;0 1 0 0 1 0 1 0 1 1
Iver;0 1 0 0 1 0 1 0 0 1
ørn;0 0 0 0 0 0 0 0 0 1
jarl;0 0 0 0 0 0 1 0 0 0
tjen;0 0 0 0 0 0 1 0 0 0
alvorligt;0 0 0 0 0 0 1 0 0 0
alvorligt;0 0 0 0 0 0 1 0 0 0
alvor;0 0 0 0 0 0 1 0 0 0
jordskælv;1 0 0 1 0 1 0 1 1 0
lethed;0 0 0 0 0 0 1 0 0 0
servitut;0 0 0 0 0 0 1 0 0 0
stille og rolig;0 0 0 0 0 0 1 0 0 0
spise;0 0 0 0 0 0 1 0 0 0
aflytning;0 0 0 0 0 1 0 0 0 0
økonomi;0 0 0 0 0 0 0 0 0 1
ekstase;0 1 0 0 1 0 1 0 0 0
begejstret;0 1 0 0 1 0 1 0 1 0
edikt;0 0 0 1 0 1 0 0 0 0
opbyggelse;0 1 0 0 1 0 1 0 0 1
udgave;0 1 0 0 0 0 0 0 0 0
uddanne;0 0 0 0 0 0 1 0 0 0
uddannet;0 0 0 0 0 0 1 0 0 0
uddannelsesmæssige;0 0 0 0 0 0 1 0 0 1
ål;0 0 0 1 0 0 0 0 0 0
effektiv;0 0 0 0 0 0 1 0 0 1
udbredt;0 0 0 0 0 1 0 0 0 0
effektivitet;0 0 0 0 0 0 1 0 0 0
effektivitet;0 0 0 0 0 0 1 0 0 0
effektiv;0 1 0 0 0 0 1 0 0 1
skikkelse;1 0 0 0 0 0 0 0 0 0
indsats;0 0 0 0 0 0 1 0 0 0
egoistisk;0 0 1 0 0 1 0 0 0 0
uhyggelig;1 0 1 0 0 1 0 0 0 0
ejakulation;0 1 0 0 1 0 1 0 1 1
udstøde;0 0 0 0 0 1 0 0 0 0
udstødning;0 0 0 0 0 1 0 0 0 0
uddybning;0 0 0 0 0 0 1 0 0 0
ophidset;0 0 0 0 1 0 1 0 0 0
albue;1 0 0 0 0 0 0 0 0 0
ældre;0 0 0 0 0 0 1 0 0 1
ældste;0 0 0 0 0 0 1 0 0 1
vælge;0 0 0 0 0 0 1 0 0 1
vælgere;0 0 0 0 0 0 0 0 0 1
elektrisk;0 0 0 0 1 0 1 0 1 0
elektricitet;0 0 0 0 0 0 1 0 0 0
elegance;0 1 0 0 1 0 1 0 0 1
elegant;0 0 0 0 1 0 1 0 0 0
højde;0 1 0 1 1 0 1 0 0 1
nisse;1 0 1 1 0 0 0 0 0 0
berettiget;0 0 0 0 0 0 1 0 0 0
eliminering;1 0 1 1 0 1 0 1 0 0
elite;0 1 0 0 1 0 1 0 0 1
veltalenhed;0 0 0 0 0 0 1 0 0 0
veltalende;0 0 0 0 0 0 1 0 0 0
belyse;0 0 0 0 0 0 1 0 0 1
undvigende;0 0 0 0 0 1 0 0 1 0
afmagret;0 0 0 1 0 1 0 1 0 0
frigørelse;0 1 0 0 1 0 1 0 0 0
embargo;0 0 0 0 0 1 0 0 0 0
pinliggøre;0 0 0 0 0 1 0 1 0 0
pinlig;0 0 0 0 0 1 0 0 0 0
forlegenhed;0 0 0 1 0 1 0 1 1 0
underslæb;0 0 0 0 0 1 0 0 0 0
emboli;0 0 0 1 0 1 0 1 0 0
omfavne;0 1 0 0 1 0 1 0 1 1
indviklet;0 0 0 0 0 1 0 0 0 0
nødsituation;0 0 0 1 0 1 0 1 1 0
emeritus;0 0 0 0 0 0 1 0 0 0
fremtrædende;0 0 0 0 0 0 1 0 0 1
fremtrædende;0 0 0 0 0 0 1 0 0 0
udmærket;0 0 0 0 0 0 1 0 0 0
emir;0 0 0 0 0 0 1 0 0 0
empati;0 0 0 0 0 0 1 0 0 0
understrege;0 0 0 0 0 0 0 0 0 1
beskæftige;0 0 0 0 0 0 0 0 0 1
bemyndige;0 0 0 0 0 0 1 0 0 0
tomhed;0 0 0 0 0 0 0 1 0 0
efterligne;0 0 0 0 0 0 1 0 0 0
aktivere;0 0 0 0 0 0 1 0 0 1
aktivering;0 0 0 0 0 0 1 0 0 1
fortrylle;0 1 0 0 1 0 1 0 1 0
fortryllet;0 0 0 0 1 0 1 0 0 1
fortryllende;0 1 0 0 1 0 1 0 0 0
enklave;0 0 0 0 0 1 0 0 0 0
encore;0 0 0 0 0 0 1 0 0 0
tilskynde;0 0 0 0 1 0 1 0 0 1
opmuntring;0 0 0 0 0 0 1 0 0 0
indgreb;0 0 0 1 0 1 0 0 0 0
besvær;1 0 0 1 0 1 0 1 0 0
encyklopædi;0 0 0 0 0 0 1 0 0 1
fare;0 1 0 1 0 1 0 0 0 0
truet;0 0 0 1 0 1 0 0 0 0
bestræbelse;0 1 0 0 0 0 1 0 0 0
endemisk;0 0 1 1 0 1 0 1 0 0
endeløs;1 0 0 1 1 1 1 1 0 1
endokarditis;0 0 0 1 0 0 0 1 0 0
give;0 0 0 0 0 0 1 0 0 1
begavet;0 0 0 0 0 0 1 0 0 0
begavelse;0 0 0 0 0 0 1 0 0 1
udholdenhed;0 0 0 0 0 0 1 0 0 0
udholde;0 0 0 0 0 0 1 0 0 0
lavement;0 0 1 0 0 0 0 0 0 0
fjende;1 0 1 1 0 1 0 0 0 0
energisk;0 0 0 0 0 0 1 0 0 0
håndhæve;1 0 0 1 0 1 1 0 0 0
håndhævelse;0 0 0 0 0 1 0 0 0 0
beskæftiget;0 1 0 0 1 0 1 0 0 1
engagerende;0 0 0 0 1 0 1 0 0 1
opsluge;0 1 0 0 0 0 0 0 0 0
forbedre;0 0 0 0 0 0 1 0 0 0
gådefulde;0 0 0 1 0 1 0 0 0 0
god fornøjelse;0 1 0 0 1 0 1 0 0 1
nyder;0 1 0 0 1 0 1 0 0 1
oplyse;0 0 0 0 1 0 1 0 0 1
oplysning;0 0 0 0 1 0 1 0 0 1
opleve;0 0 0 0 1 0 1 0 1 1
fjendskab;1 0 0 1 0 1 0 1 0 0
berige;0 0 0 0 0 0 1 0 0 0
indskrive;0 1 0 0 0 0 0 0 0 1
ensemble;0 0 0 0 0 0 1 0 0 1
banner;0 0 0 0 0 0 1 0 0 0
slave;0 0 0 0 0 1 0 0 0 0
slaver;1 0 1 1 0 1 0 1 0 0
slaveri;0 0 0 0 0 1 0 0 0 0
viklet ind;1 0 1 1 0 1 0 1 0 0
indvikling;0 0 0 0 0 1 0 0 0 0
driftig;0 0 0 0 0 0 1 0 0 0
underholde;0 0 0 0 1 0 1 0 0 0
underholdt;0 0 0 0 1 0 1 0 0 0
underholdende;0 1 0 0 1 0 1 0 0 0
underholdning;0 1 0 0 1 0 1 0 1 1
entusiasme;0 1 0 0 1 0 1 0 1 0
entusiast;0 1 0 0 1 0 1 0 1 0
indvold;0 0 1 0 0 1 0 0 0 0
overlade;0 0 0 0 0 0 0 0 0 1
misundelig;0 0 0 0 0 1 0 0 0 0
miljø;0 0 0 0 0 0 1 0 0 0
flygtning;0 0 0 0 0 0 1 0 0 0
episk;0 0 0 0 0 0 1 0 0 0
epidemi;1 1 1 1 0 1 0 1 1 0
epilepsi;0 0 0 0 0 1 0 0 0 0
biskopelig;0 0 0 0 0 0 0 0 0 1
gravskrift;0 0 0 0 0 0 0 1 0 0
indbegrebet;0 0 0 0 0 0 1 0 0 0
lighed;0 0 0 0 1 0 1 0 0 1
ligeligt;0 0 0 0 0 0 1 0 0 0
ligevægt;0 0 0 0 0 0 1 0 0 0
egenkapital;0 0 0 0 0 0 1 0 0 0
udrydde;1 0 0 0 0 1 0 0 0 0
udryddelse;1 0 1 1 0 1 0 0 0 0
slette;0 0 0 1 0 1 0 0 0 0
erosion;0 0 0 0 0 1 0 0 0 0
erotisk;0 1 0 0 1 1 1 0 1 1
fejler;0 0 0 0 0 1 0 0 0 0
ærinde;0 1 0 0 0 0 1 0 0 1
vildfarende;0 0 0 0 0 1 0 0 0 0
uregelmæssig;0 0 0 0 0 1 0 0 1 0
erratum;0 0 0 0 0 1 0 0 0 0
fejlagtig;0 0 0 0 0 1 0 0 0 0
fejl;0 0 0 0 0 1 0 1 0 0
lærd;0 0 0 0 0 0 1 0 0 0
bryde ud;1 0 0 0 0 1 0 0 1 0
udbrud;1 0 0 1 0 1 0 0 1 0
eskalere;1 0 0 0 0 1 0 0 0 0
flugt;0 1 0 1 0 1 1 0 0 0
undslap;0 0 0 1 0 0 0 0 0 0
tage afstand;1 0 0 0 0 1 0 1 0 0
eskortere;0 0 0 0 0 0 0 0 0 1
spionage;0 0 0 0 0 1 0 0 0 0
esprit;0 0 0 0 0 0 1 0 0 0
vigtig;0 0 0 0 0 0 1 0 0 0
